playerID,yearID,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
andruel01,2019,vs LHP as RHB,87,,198,182,,50,9,2,4,22,0,0,12,30,.275,.318,.412,.730,75,4,1,0,3,1,3,.305,106,86
andruel01,2019,vs RH Starter,92,92,402,375,50,98,15,2,7,46,22,7,19,65,.261,.299,.368,.667,138,12,3,0,5,1,7,.295,89,78
andruel01,2019,vs LH Starter,55,55,246,225,31,67,12,2,5,26,9,1,15,31,.298,.337,.436,.773,98,4,1,0,5,0,5,.320,119,104
andujmi01,2018,vs RHP,140,,433,414,63,128,31,1,20,70,1,1,14,68,.309,.335,.534,.869,221,8,3,0,2,1,9,.329,104,135
andujmi01,2018,vs LHP,81,,173,159,20,42,16,1,7,22,1,0,11,29,.264,.312,.509,.822,81,1,1,0,2,1,1,.280,92,125
andujmi01,2018,vs RHP as RHB,140,,433,414,,128,31,1,20,70,0,0,14,68,.309,.335,.534,.869,221,8,3,0,2,1,9,.329,104,141
andujmi01,2018,vs LHP as RHB,81,,173,159,,42,16,1,7,22,0,0,11,29,.264,.312,.509,.822,81,1,1,0,2,1,1,.280,92,119
andujmi01,2018,vs RH Starter,106,102,430,405,54,122,29,1,19,70,1,1,17,72,.301,.333,.519,.851,210,6,4,0,4,2,8,.324,100,131
andujmi01,2018,vs LH Starter,43,43,176,168,29,48,18,1,8,22,1,0,8,25,.286,.318,.548,.866,92,3,0,0,0,0,2,.296,101,135
aokino01,2015,vs RHP,83,,281,256,33,69,10,2,5,17,8,3,22,17,.270,.335,.383,.717,98,7,3,0,0,0,4,.274,96,100
aokino01,2015,vs LHP,52,,111,99,9,33,2,1,0,9,6,2,8,8,.333,.400,.374,.774,37,1,3,1,0,0,0,.363,112,119
aokino01,2015,vs RHP as LHB,83,,281,256,,69,10,2,5,17,0,0,22,17,.270,.335,.383,.717,98,7,3,0,0,0,4,.274,96,94
aokino01,2015,vs LHP as LHB,52,,111,99,,33,2,1,0,9,0,0,8,8,.333,.400,.374,.774,37,1,3,1,0,0,0,.363,112,134
